"dateTime","high","low","close","usd_volume","numberOfTrades","taker_buy","symbol"
2019-04-18 21:00:00,174.96,174.01,174.23,807106.8078371,2287,399289.296626,"ETHUSDT"
2019-04-18 22:00:00,174.38,172.18,172.33,2173297.8850559,3402,528872.4192293,"ETHUSDT"
2019-04-18 23:00:00,173.39,171,173.33,2691492.8627684,4385,1113863.4985857,"ETHUSDT"
2019-04-19 00:00:00,173.38,172,172.13,1093338.8073859,2466,459964.6501805,"ETHUSDT"
2019-04-19 01:00:00,172.17,168.59,169.5,4903105.6141084,8271,2299623.442677,"ETHUSDT"
2019-04-19 02:00:00,170.98,168.73,169.95,4080664.1805505,5908,1980255.727366,"ETHUSDT"
2019-04-19 03:00:00,171.37,169.11,171.12,5249722.7136189,6387,2324536.9193875,"ETHUSDT"
2019-04-19 04:00:00,171.43,170.46,171.14,1368456.7975275,2940,555240.1991102,"ETHUSDT"
2019-04-19 05:00:00,171.44,170.64,171.16,989886.1284396,2666,418347.9151563,"ETHUSDT"
2019-04-19 06:00:00,172.44,171.15,172.21,2460708.2143105,3385,1700652.4843119,"ETHUSDT"
2019-04-19 07:00:00,172.39,171.84,172.11,1647317.788314,3511,834679.4165984,"ETHUSDT"
2019-04-19 08:00:00,173.36,170.59,173.14,3284980.0833464,5596,1958967.3064146,"ETHUSDT"
2019-04-19 09:00:00,173.55,172.31,172.75,2212266.5001252,4322,1368508.9767332,"ETHUSDT"
2019-04-19 10:00:00,172.99,171.63,172.44,1748563.2364515,3988,767580.8301228,"ETHUSDT"
2019-04-19 11:00:00,172.96,172.24,172.48,1534746.1603243,3565,910700.8903167,"ETHUSDT"
2019-04-19 12:00:00,172.88,171.15,171.76,2524187.4229083,5118,1163621.2173454,"ETHUSDT"
2019-04-19 13:00:00,172.15,171.47,171.82,1356859.6507395,3527,656567.9102719,"ETHUSDT"
2019-04-19 14:00:00,172.28,170.11,171.78,2356632.7212383,4516,1000557.659243,"ETHUSDT"
2019-04-19 15:00:00,173,171,171.93,3266273.0856821,6451,1586031.6028858,"ETHUSDT"
2019-04-19 16:00:00,173.37,171.21,171.62,4878371.5649887,8292,2934548.714915,"ETHUSDT"
2019-04-19 17:00:00,171.8,170.93,171.55,2532733.0463216,4456,1627170.4066407,"ETHUSDT"
2019-04-19 18:00:00,172.13,171.21,171.83,1224592.3460522,3294,691251.4034162,"ETHUSDT"
2019-04-19 19:00:00,172.3,171.24,171.91,1445028.6288548,3326,535219.5216961,"ETHUSDT"
2019-04-19 20:00:00,172.55,171.42,171.67,1267665.5527567,3572,634663.5481164,"ETHUSDT"
2019-04-19 21:00:00,172.13,171.21,171.75,979168.9495305,2746,513020.7613804,"ETHUSDT"
2019-04-19 22:00:00,172.22,171.37,172.18,919032.554772,2615,408041.6480375,"ETHUSDT"
2019-04-19 23:00:00,173.3,171.95,172.64,1666998.3613733,3633,959509.844255,"ETHUSDT"
2019-04-20 00:00:00,173.44,172.38,172.41,1657548.9754181,3945,762635.8380602,"ETHUSDT"
2019-04-20 01:00:00,174.29,172.39,173.81,2128262.4047422,3736,1384111.8879785,"ETHUSDT"
2019-04-20 02:00:00,174.5,173.25,173.67,2442627.005096,5147,1352696.7405218,"ETHUSDT"
2019-04-20 03:00:00,173.79,173,173.2,1080749.1137634,2904,455994.5020658,"ETHUSDT"
2019-04-20 04:00:00,174.22,172.71,174,1730736.2325546,3392,944636.0837688,"ETHUSDT"
2019-04-20 05:00:00,174.3,173.48,173.86,1172448.6185888,2912,508946.7540238,"ETHUSDT"
2019-04-20 06:00:00,174.41,173.59,173.88,1868833.2384295,3187,831348.2618613,"ETHUSDT"
2019-04-20 07:00:00,174.5,173.82,174.26,1956867.6911697,3664,927940.8943457,"ETHUSDT"
2019-04-20 08:00:00,176.97,174.2,175.32,5882347.773784,9754,3021638.4381142,"ETHUSDT"
2019-04-20 09:00:00,175.38,173.88,174,2030651.6025489,3817,861924.3881809,"ETHUSDT"
2019-04-20 10:00:00,174.02,171.89,172.47,4148870.8953177,7565,1754753.950953,"ETHUSDT"
2019-04-20 11:00:00,173.1,172.28,172.5,1257346.3880046,3411,601751.8902041,"ETHUSDT"
2019-04-20 12:00:00,173.25,172.51,172.64,833888.618826,2858,471658.1597523,"ETHUSDT"
2019-04-20 13:00:00,172.97,172.46,172.73,887304.1600576,2777,474286.8017011,"ETHUSDT"
2019-04-20 14:00:00,172.95,171.4,172.05,1848435.2647051,4087,800655.0062364,"ETHUSDT"
2019-04-20 15:00:00,172.98,171.75,172.18,1497536.4635726,3907,870679.1076145,"ETHUSDT"
2019-04-20 16:00:00,173,171.62,172.76,1520870.9275323,3619,662044.3273074,"ETHUSDT"
2019-04-20 17:00:00,173.46,172.42,172.73,1524755.6927768,3755,841673.832763,"ETHUSDT"
2019-04-20 18:00:00,173.12,172.56,172.73,795646.7470063,2526,391010.1572905,"ETHUSDT"
2019-04-20 19:00:00,172.9,172.12,172.52,869039.1415539,2392,451871.0111192,"ETHUSDT"
2019-04-20 20:00:00,172.98,171.91,172.13,790591.665302,2685,291982.1277256,"ETHUSDT"
2019-04-20 21:00:00,172.27,169.87,170.82,2410919.417805,5169,1059548.3292766,"ETHUSDT"
2019-04-20 22:00:00,172.12,170.67,171.8,1574084.7292215,3316,786665.5920019,"ETHUSDT"
2019-04-20 23:00:00,173.27,171.45,172.88,2029616.2482771,3878,829901.5675107,"ETHUSDT"
2019-04-21 00:00:00,173.48,172.39,172.7,1564093.0807579,3497,784622.2252531,"ETHUSDT"
2019-04-21 01:00:00,173.24,172.35,172.48,805757.158344,2293,508868.4295295,"ETHUSDT"
2019-04-21 02:00:00,172.86,172.35,172.73,519885.271939,2150,213787.6271475,"ETHUSDT"
2019-04-21 03:00:00,173.05,172.5,172.59,1133785.7482724,3223,571239.7668834,"ETHUSDT"
2019-04-21 04:00:00,172.96,172.01,172.17,1411036.196226,4277,704045.1533192,"ETHUSDT"
2019-04-21 05:00:00,172.24,171.16,171.46,1558285.8368495,3828,772240.5690619,"ETHUSDT"
2019-04-21 06:00:00,171.86,170.92,171.84,1806351.136037,3299,577074.9699951,"ETHUSDT"
2019-04-21 07:00:00,172.07,170.46,170.73,1460241.0132624,3831,721722.0527613,"ETHUSDT"
2019-04-21 08:00:00,170.98,167.6,169.9,6298325.4041441,10582,3215453.33261,"ETHUSDT"
2019-04-21 09:00:00,169.92,166.5,167.37,6725697.245067,12098,3533638.7910219,"ETHUSDT"
2019-04-21 10:00:00,168.23,165.71,167.67,4719309.1033487,8033,2666261.4844424,"ETHUSDT"
2019-04-21 11:00:00,167.71,166.52,166.84,2287685.0454117,5504,1078824.5903133,"ETHUSDT"
2019-04-21 12:00:00,166.9,164.82,166.74,5393953.4682716,9913,2799039.6760221,"ETHUSDT"
2019-04-21 13:00:00,167.82,166.64,167.43,2218125.06302,5160,1013348.389705,"ETHUSDT"
2019-04-21 14:00:00,167.65,166.52,167.4,1112543.9476856,3584,550791.0878756,"ETHUSDT"
2019-04-21 15:00:00,168.05,166.95,167.94,1147997.0382737,3285,613486.1399038,"ETHUSDT"
2019-04-21 16:00:00,168.03,167.17,167.27,835571.574635,3141,390170.835123,"ETHUSDT"
2019-04-21 17:00:00,167.61,166.75,167.02,821059.02624,3133,408498.468747,"ETHUSDT"
2019-04-21 18:00:00,167.37,165.92,166.84,1249015.8081179,3268,527718.8825501,"ETHUSDT"
2019-04-21 19:00:00,167.13,166.51,167.09,981121.7112654,2998,536808.6086323,"ETHUSDT"
2019-04-21 20:00:00,167.55,166.72,166.81,662808.6721145,2571,377584.5221687,"ETHUSDT"
2019-04-21 21:00:00,168,166.75,167.7,712232.2232915,2458,440245.5280062,"ETHUSDT"
2019-04-21 22:00:00,169.12,167.31,168.54,1269740.4903442,3277,716841.8946311,"ETHUSDT"
2019-04-21 23:00:00,169.33,167.89,168.59,1086728.1391767,2991,472271.2284647,"ETHUSDT"
2019-04-22 00:00:00,169.6,168.51,169.13,1048806.2104227,2857,572403.1809884,"ETHUSDT"
2019-04-22 01:00:00,169.37,167.69,168.19,1429913.005411,3415,759490.4860503,"ETHUSDT"
2019-04-22 02:00:00,168.64,167.36,167.64,1094730.5774296,3225,563590.3391158,"ETHUSDT"
2019-04-22 03:00:00,168.26,167,167.04,1690836.3170301,3938,767458.4559639,"ETHUSDT"
2019-04-22 04:00:00,168.3,167.01,168.17,1514956.9845451,4036,646861.1393922,"ETHUSDT"
2019-04-22 05:00:00,169.09,168,168.26,2173179.5253333,4160,1153788.1386839,"ETHUSDT"
2019-04-22 06:00:00,169.34,168.26,169.07,1281967.8838889,2824,686064.3906255,"ETHUSDT"
2019-04-22 07:00:00,169.58,168.66,168.89,1298662.0487186,2810,685936.9458748,"ETHUSDT"
2019-04-22 08:00:00,169.49,168.83,168.9,1472612.0328803,4024,763780.0631936,"ETHUSDT"
2019-04-22 09:00:00,170.5,168.32,170.29,2857802.4474674,5062,1591784.0997718,"ETHUSDT"
2019-04-22 10:00:00,171.35,168.89,171.02,3250857.5998353,5294,1596087.1586171,"ETHUSDT"
2019-04-22 11:00:00,171.32,170.31,170.49,1399153.4859434,3302,656932.045866,"ETHUSDT"
2019-04-22 12:00:00,171.02,170.17,170.26,793476.2619498,2785,384670.5811071,"ETHUSDT"
2019-04-22 13:00:00,170.43,169.91,169.97,930507.4946944,2791,396332.9837445,"ETHUSDT"
2019-04-22 14:00:00,170.68,169.8,170.5,1068033.538389,2878,479780.0348552,"ETHUSDT"
2019-04-22 15:00:00,172.04,169.09,169.76,3940642.4850376,7082,2024610.1823193,"ETHUSDT"
2019-04-22 16:00:00,169.9,167.58,168.8,3238566.9784329,5933,1515336.0257487,"ETHUSDT"
2019-04-22 17:00:00,171.12,168.65,170.8,3184340.8768581,5063,1738278.2304996,"ETHUSDT"
2019-04-22 18:00:00,172.3,170,171.43,3999853.8520922,6216,2358723.622096,"ETHUSDT"
2019-04-22 19:00:00,172.27,170.02,171.53,3260752.2807094,6150,1602766.7586904,"ETHUSDT"
2019-04-22 20:00:00,171.9,170.52,170.72,1492431.7078508,3778,749537.6678809,"ETHUSDT"
2019-04-22 21:00:00,171.56,170.5,171.02,618186.3832801,2348,333921.2081405,"ETHUSDT"
2019-04-22 22:00:00,171.84,171.02,171.48,933568.2033588,3023,435113.0385234,"ETHUSDT"
2019-04-22 23:00:00,171.57,170.09,170.52,1858912.8754562,3402,1101219.0873521,"ETHUSDT"
2019-04-23 00:00:00,170.77,169.43,170.22,1422371.123639,3688,694880.2386719,"ETHUSDT"
2019-04-23 01:00:00,170.46,169.98,170.32,624360.5907124,2375,278440.5984742,"ETHUSDT"
2019-04-23 02:00:00,171.2,170.28,171.08,832901.101761,3051,450437.2394295,"ETHUSDT"
2019-04-23 03:00:00,172.1,170.91,171.54,2653350.7104865,5480,1288522.1782497,"ETHUSDT"
2019-04-23 04:00:00,174.01,170.94,172.81,9448993.1235734,14060,4821418.2308788,"ETHUSDT"
2019-04-23 05:00:00,173.89,172.51,173.35,4143574.9151523,6195,1883281.648394,"ETHUSDT"
2019-04-23 06:00:00,174.14,172.55,173.84,3905464.1616328,7137,1915024.2149982,"ETHUSDT"
2019-04-23 07:00:00,175.21,173.87,174.46,3979012.7180311,7112,2230738.2948268,"ETHUSDT"
2019-04-23 08:00:00,175.83,174,174.23,4876448.3548043,7873,1888097.3139939,"ETHUSDT"
2019-04-23 09:00:00,174.26,172.87,173.72,2640894.9710447,5791,1316700.155073,"ETHUSDT"
2019-04-23 10:00:00,174.1,173.36,174,1689857.4026825,4152,881619.431735,"ETHUSDT"
2019-04-23 11:00:00,174.36,173.07,173.31,1655321.4000388,4250,790141.3717373,"ETHUSDT"
2019-04-23 12:00:00,173.9,173.14,173.25,1385627.153116,4282,736060.5149905,"ETHUSDT"
2019-04-23 13:00:00,174.15,173.01,173.8,1960755.9660334,4322,950219.798045,"ETHUSDT"
2019-04-23 14:00:00,174.32,173.1,173.75,2235036.183595,4594,935995.573943,"ETHUSDT"
2019-04-23 15:00:00,173.85,172.2,172.88,2271251.2214954,4950,1073899.5630985,"ETHUSDT"
2019-04-23 16:00:00,173.19,172.11,172.84,1419730.2499592,3938,784137.381749,"ETHUSDT"
2019-04-23 17:00:00,173.75,172.56,172.88,1843045.9990412,4310,937927.8493197,"ETHUSDT"
2019-04-23 18:00:00,173.34,172.25,172.77,1763034.4024808,3834,605463.4442127,"ETHUSDT"
2019-04-23 19:00:00,172.96,171.24,172.3,2198231.6400573,4651,1051663.706158,"ETHUSDT"
2019-04-23 20:00:00,172.38,171.23,171.84,1517334.4088458,3815,689465.386924,"ETHUSDT"
2019-04-23 21:00:00,172.44,171.45,172.07,883715.5956834,2821,475344.5200233,"ETHUSDT"
2019-04-23 22:00:00,172.15,167.78,170.69,5336194.1038634,9243,2200772.807487,"ETHUSDT"
2019-04-23 23:00:00,171.2,169.16,169.16,2097733.6727463,4596,1059542.8255967,"ETHUSDT"
2019-04-24 00:00:00,169.87,168.81,169.43,2584206.6009018,4931,1584926.1248774,"ETHUSDT"
2019-04-24 01:00:00,169.43,165.7,167.09,5585453.312931,10969,2844641.9644227,"ETHUSDT"
2019-04-24 02:00:00,168.49,166.45,168.42,1982060.2718254,4759,1104818.9783706,"ETHUSDT"
2019-04-24 03:00:00,169.26,168.22,168.47,1446821.9239223,3630,689838.1422856,"ETHUSDT"
2019-04-24 04:00:00,169.4,167.87,169.04,2191041.9775664,5129,1283578.7928754,"ETHUSDT"
2019-04-24 05:00:00,169.44,168.09,169.07,2242060.589262,4375,1301527.2302727,"ETHUSDT"
2019-04-24 06:00:00,169.68,167.95,168.38,1824463.277087,4117,981034.0712992,"ETHUSDT"
2019-04-24 07:00:00,168.58,160.68,163.31,12713961.5969652,21069,5584858.2947236,"ETHUSDT"
2019-04-24 08:00:00,164.66,162.39,164,6039452.6621593,11691,3223338.7817476,"ETHUSDT"
2019-04-24 09:00:00,164.03,162.95,163.21,3035480.049194,6689,1616467.0520361,"ETHUSDT"
2019-04-24 10:00:00,164.13,162.04,162.59,2774690.4186455,7054,1335871.8957745,"ETHUSDT"
2019-04-24 11:00:00,163.95,161.37,163.57,3193865.5641082,7578,1694478.245758,"ETHUSDT"
2019-04-24 12:00:00,164.46,163.38,163.89,1804800.91055,4542,815983.3741827,"ETHUSDT"
2019-04-24 13:00:00,164.21,162.46,162.63,1713993.0891279,4395,796153.5720882,"ETHUSDT"
2019-04-24 14:00:00,163.8,162.08,163.49,1688668.9893366,4339,870747.8478635,"ETHUSDT"
2019-04-24 15:00:00,164.12,163.17,163.42,1286528.847892,3955,607567.2223123,"ETHUSDT"
2019-04-24 16:00:00,163.79,160.28,161.13,3011763.1051783,7641,1306939.9301563,"ETHUSDT"
2019-04-24 17:00:00,162.11,160.18,160.89,2827111.004691,6244,1157599.3078996,"ETHUSDT"
2019-04-24 18:00:00,161.32,159.26,161.29,5514280.0089771,11310,2575923.5915514,"ETHUSDT"
2019-04-24 19:00:00,162.68,161.19,162.19,2030728.952904,4756,1125276.2829529,"ETHUSDT"
2019-04-24 20:00:00,163.73,162.2,163.46,1259686.4120056,3972,730703.6527494,"ETHUSDT"
2019-04-24 21:00:00,163.78,162.65,162.74,877425.6905939,3065,495270.8575286,"ETHUSDT"
2019-04-24 22:00:00,164.43,162.62,164.26,1026048.3151032,3581,596068.9535237,"ETHUSDT"
2019-04-24 23:00:00,165.13,163.29,164.78,1421584.713575,4678,712713.0227196,"ETHUSDT"
2019-04-25 00:00:00,165.49,164.15,164.99,1527117.7986818,4335,751349.4673132,"ETHUSDT"
2019-04-25 01:00:00,165.08,164,164.61,1044979.6811756,3409,590466.1171434,"ETHUSDT"
2019-04-25 02:00:00,164.82,162.5,162.9,2052085.3748756,4999,1057083.013239,"ETHUSDT"
2019-04-25 03:00:00,163.4,162.24,163.34,1732443.8729747,3941,936388.8047415,"ETHUSDT"
2019-04-25 04:00:00,164.16,163.08,163.36,1224263.2593065,3258,718222.4043909,"ETHUSDT"
2019-04-25 05:00:00,163.67,162.78,163.48,1020170.4973923,2948,611363.7766074,"ETHUSDT"
2019-04-25 06:00:00,163.48,161.29,161.95,2508289.4047744,5047,1185642.5541725,"ETHUSDT"
2019-04-25 07:00:00,162.81,161.37,162.39,1755997.1815773,3403,946312.7938481,"ETHUSDT"
2019-04-25 08:00:00,162.84,161.99,162.3,1230895.6857528,3219,591372.6503893,"ETHUSDT"
2019-04-25 09:00:00,162.54,160.9,162.18,1919312.7391838,4240,861719.1567961,"ETHUSDT"
2019-04-25 10:00:00,163.79,162.19,163.51,2871776.1840218,5617,1425368.4856972,"ETHUSDT"
2019-04-25 11:00:00,163.71,162.6,163.64,1608389.3052146,4261,801887.1224319,"ETHUSDT"
2019-04-25 12:00:00,163.75,162.97,163.22,1350295.2225268,3694,491211.7561193,"ETHUSDT"
2019-04-25 13:00:00,163.4,162.63,163.27,835641.6646987,2616,358211.9146753,"ETHUSDT"
2019-04-25 14:00:00,163.35,161.95,162.78,2238339.062122,3989,1026390.1577937,"ETHUSDT"
2019-04-25 15:00:00,163.6,162.68,163.38,1460328.274646,3646,750808.8062462,"ETHUSDT"
2019-04-25 16:00:00,164.63,163.35,164.1,2046965.046824,4869,985140.7170869,"ETHUSDT"
2019-04-25 17:00:00,164.48,163.56,164.07,1919059.3799255,4381,843407.8189511,"ETHUSDT"
2019-04-25 18:00:00,164.49,163.96,164.21,1003462.5660733,2361,516813.5889782,"ETHUSDT"
2019-04-25 19:00:00,164.72,163.46,163.92,1456524.6553039,3458,897524.1487133,"ETHUSDT"
2019-04-25 20:00:00,164.63,163.47,164.38,776039.1308928,2647,458211.3176058,"ETHUSDT"
2019-04-25 21:00:00,164.62,160.37,160.43,3371521.2666238,6974,1677542.1757934,"ETHUSDT"
2019-04-25 22:00:00,160.45,150.35,155.41,23388228.3128922,38794,10946743.8708443,"ETHUSDT"
2019-04-25 23:00:00,155.85,154.14,154.72,6984339.0810102,13821,3650847.3542587,"ETHUSDT"
2019-04-26 00:00:00,155.44,151.4,155.18,7848941.0289156,14859,3843123.3872951,"ETHUSDT"
2019-04-26 01:00:00,157.2,155.08,156.87,5026689.8022873,9922,2955487.5044136,"ETHUSDT"
2019-04-26 02:00:00,162.56,156.19,157.92,8783990.8200466,16373,4450299.7711716,"ETHUSDT"
2019-04-26 03:00:00,158.84,156.35,156.86,5899435.1445029,10812,2623213.0902578,"ETHUSDT"
2019-04-26 04:00:00,158.99,156.82,156.83,5123691.8376015,8518,3080000.6216241,"ETHUSDT"
2019-04-26 05:00:00,157.79,156.49,156.88,4109924.853339,6573,2507228.5419898,"ETHUSDT"
2019-04-26 06:00:00,157.25,155.01,156.09,4493396.3342173,9122,2284298.6835083,"ETHUSDT"
2019-04-26 07:00:00,156.55,155.38,156.12,2739046.4846333,6288,1437472.577776,"ETHUSDT"
2019-04-26 08:00:00,156.89,155.75,156.05,1609088.9458874,4774,708609.5625997,"ETHUSDT"
2019-04-26 09:00:00,156.25,155.34,155.97,1781036.4705182,4816,857727.1031059,"ETHUSDT"
2019-04-26 10:00:00,157.24,155.82,156.8,2992310.6289432,5182,1269031.6245681,"ETHUSDT"
2019-04-26 11:00:00,157.38,156.24,156.34,3236889.7014398,6244,1448654.1487486,"ETHUSDT"
2019-04-26 12:00:00,157.33,156.02,157.01,2865329.0616853,6165,1934245.660595,"ETHUSDT"
2019-04-26 13:00:00,157.2,156.41,156.52,1445637.1402393,4019,725148.7157344,"ETHUSDT"
2019-04-26 14:00:00,156.69,156.08,156.5,1583871.143046,4553,993352.4280642,"ETHUSDT"
2019-04-26 15:00:00,156.57,155.52,155.76,2413179.7856605,5560,1473517.7984162,"ETHUSDT"
2019-04-26 16:00:00,156.2,153.6,156.09,5019095.7068819,10001,2790438.1458733,"ETHUSDT"
2019-04-26 17:00:00,157.2,155.59,156.25,1795381.132963,4533,819764.7978427,"ETHUSDT"
2019-04-26 18:00:00,156.7,155.21,155.37,1595856.1946126,4361,778360.9046971,"ETHUSDT"
2019-04-26 19:00:00,156.15,155.25,155.35,1853586.4187068,3844,1267281.2698471,"ETHUSDT"
2019-04-26 20:00:00,156.91,155.31,156.49,2297167.8190078,4540,1142946.4408074,"ETHUSDT"
2019-04-26 21:00:00,157.66,156.39,157.59,826596.4792857,3114,504770.4686852,"ETHUSDT"
2019-04-26 22:00:00,159.09,157.46,157.5,1825849.3168083,4601,1116612.6156326,"ETHUSDT"
2019-04-26 23:00:00,157.99,156.87,157.95,1168222.6231769,3956,561502.8695066,"ETHUSDT"
2019-04-27 00:00:00,158.5,157.25,157.44,1325834.0494465,3576,460648.9018651,"ETHUSDT"
2019-04-27 01:00:00,157.94,157.24,157.43,955966.2641834,3240,550720.3321034,"ETHUSDT"
2019-04-27 02:00:00,157.9,156.83,156.95,757097.4017037,3052,442474.4444626,"ETHUSDT"
2019-04-27 03:00:00,166.24,156.83,157.73,4953543.8562686,7181,3244775.769239,"ETHUSDT"
2019-04-27 04:00:00,158.3,156.98,158.23,2155367.0023781,4381,1055494.1540835,"ETHUSDT"
2019-04-27 05:00:00,158.85,157.89,158.83,1886890.0441912,3747,848777.3552548,"ETHUSDT"
2019-04-27 06:00:00,159.12,158.01,158.61,1713626.9393118,3788,903678.4261704,"ETHUSDT"
2019-04-27 07:00:00,158.63,157.87,158.48,649081.0197668,3021,330378.9367051,"ETHUSDT"
2019-04-27 08:00:00,158.48,157.08,157.33,1356070.7932315,3716,654837.1022069,"ETHUSDT"
2019-04-27 09:00:00,157.91,157.01,157.65,1019366.7439302,3367,457939.3578502,"ETHUSDT"
2019-04-27 10:00:00,158.26,157.35,157.64,1066369.1618906,3256,551452.5636077,"ETHUSDT"
2019-04-27 11:00:00,158.02,156.86,156.94,1209900.3558894,3817,622411.3229685,"ETHUSDT"
2019-04-27 12:00:00,157.07,156.43,156.63,633081.8917151,2939,321556.9180902,"ETHUSDT"
2019-04-27 13:00:00,157.25,156.35,157.24,884584.7387348,3281,370366.1753157,"ETHUSDT"
2019-04-27 14:00:00,157.86,157.13,157.51,834500.6099643,3215,433744.8577818,"ETHUSDT"
2019-04-27 15:00:00,158.19,157.44,157.79,840664.7794772,2972,419908.8557824,"ETHUSDT"
2019-04-27 16:00:00,158.98,157.71,158.88,1644766.5050141,3672,472931.7814865,"ETHUSDT"
2019-04-27 17:00:00,161.24,158.61,161.2,3320590.0780276,6858,1422041.7014154,"ETHUSDT"
2019-04-27 18:00:00,161.42,159.8,160.66,1348955.4860284,3793,696742.4039053,"ETHUSDT"
2019-04-27 19:00:00,162.17,160.57,161.35,2050116.2804432,5026,1010577.1818223,"ETHUSDT"
2019-04-27 20:00:00,161.46,160.51,161.05,830460.9532237,3068,431339.0105811,"ETHUSDT"
2019-04-27 21:00:00,161.44,160.52,160.8,614740.8466572,2580,303783.9130033,"ETHUSDT"
2019-04-27 22:00:00,161,159.72,159.85,766515.1245733,2794,390352.7388704,"ETHUSDT"
2019-04-27 23:00:00,159.99,158.86,159.31,1476187.0693958,3469,757522.6926886,"ETHUSDT"
2019-04-28 00:00:00,160.1,159.07,159.85,1152325.1766924,2834,454911.4466863,"ETHUSDT"
2019-04-28 01:00:00,159.88,159.01,159.38,850508.7781534,2557,552598.2245425,"ETHUSDT"
2019-04-28 02:00:00,159.41,158.07,158.68,1555652.4342776,3731,696621.9295494,"ETHUSDT"
2019-04-28 03:00:00,159.37,158.53,159.23,750019.5886005,2705,341419.6065164,"ETHUSDT"
2019-04-28 04:00:00,159.57,158.78,158.9,682647.8995157,2722,352889.0013378,"ETHUSDT"
2019-04-28 05:00:00,159.17,158.27,159.05,739771.80088,2656,362024.1171914,"ETHUSDT"
2019-04-28 06:00:00,159.48,158.62,159.31,572865.9656789,2465,287391.2583149,"ETHUSDT"
2019-04-28 07:00:00,159.71,159.23,159.6,552576.1267677,2148,288672.618289,"ETHUSDT"
2019-04-28 08:00:00,159.89,159.43,159.81,546183.6570692,2513,215823.427765,"ETHUSDT"
2019-04-28 09:00:00,159.89,159,159.5,1489507.9646825,3120,773233.4532794,"ETHUSDT"
2019-04-28 10:00:00,159.89,159.2,159.69,1127182.0153636,2932,677393.0335749,"ETHUSDT"
2019-04-28 11:00:00,160.1,159.32,159.94,1007248.0229789,2921,523127.6091722,"ETHUSDT"
2019-04-28 12:00:00,160.06,159.27,159.48,648865.1811076,2468,294228.8828457,"ETHUSDT"
2019-04-28 13:00:00,160.24,157.52,158.1,2809072.1749489,6459,1301505.1364553,"ETHUSDT"
2019-04-28 14:00:00,158.85,157.72,158.23,1413271.2323043,3291,707816.2435024,"ETHUSDT"
2019-04-28 15:00:00,159.53,158.19,159,1316074.3739418,3838,700097.3646924,"ETHUSDT"
2019-04-28 16:00:00,159.07,158.39,158.42,1474880.5726395,2757,715889.4471363,"ETHUSDT"
2019-04-28 17:00:00,159.09,158.05,158.71,700917.4431004,2636,363814.5412964,"ETHUSDT"
2019-04-28 18:00:00,158.8,158.07,158.42,878970.3865573,3299,392801.693444,"ETHUSDT"
2019-04-28 19:00:00,158.62,156.92,158.26,1305884.7425995,3929,625020.2541547,"ETHUSDT"
2019-04-28 20:00:00,158.94,158,158.16,583630.6131962,2430,333846.3538124,"ETHUSDT"
2019-04-28 21:00:00,158.34,157.73,157.89,555841.5047329,2310,331829.504577,"ETHUSDT"
2019-04-28 22:00:00,158.45,157.79,158.22,854441.9633105,3136,423529.9576548,"ETHUSDT"
2019-04-28 23:00:00,158.42,157.85,157.85,735842.5219832,2191,240600.6061418,"ETHUSDT"
2019-04-29 00:00:00,158.66,157.73,158.24,829028.3535055,3160,411057.4346612,"ETHUSDT"
2019-04-29 01:00:00,158.24,157.72,157.78,638003.7236512,2442,306629.2707106,"ETHUSDT"
2019-04-29 02:00:00,158.37,157.67,158.24,456544.916665,2322,195114.7669204,"ETHUSDT"
2019-04-29 03:00:00,158.77,158.19,158.48,596427.6094463,2751,275514.5204999,"ETHUSDT"
2019-04-29 04:00:00,159,158.32,158.98,821846.8443299,2931,424232.7804524,"ETHUSDT"
2019-04-29 05:00:00,159.05,158.3,158.43,615678.2866094,2892,312084.9510798,"ETHUSDT"
2019-04-29 06:00:00,158.62,158.18,158.27,654995.0420756,2609,250128.8196371,"ETHUSDT"
2019-04-29 07:00:00,158.5,157.72,158,743261.6173275,2684,343280.0723034,"ETHUSDT"
2019-04-29 08:00:00,158.22,157.52,157.57,785396.7843638,3603,333374.3100037,"ETHUSDT"
2019-04-29 09:00:00,157.83,155.82,157.16,1710116.3203532,5351,699987.9057158,"ETHUSDT"
2019-04-29 10:00:00,157.33,154.12,155.35,3632088.8481825,7537,1671981.0812097,"ETHUSDT"
2019-04-29 11:00:00,155.86,154.91,155.69,1657786.6675611,4557,869034.7645787,"ETHUSDT"
2019-04-29 12:00:00,155.85,152.61,154.09,4448013.6589737,8074,2273915.0291105,"ETHUSDT"
2019-04-29 13:00:00,154.37,152,154.2,4101713.5069744,8821,1883563.4486683,"ETHUSDT"
2019-04-29 14:00:00,155.11,154.13,154.44,1414700.2912835,4010,762096.1522799,"ETHUSDT"
2019-04-29 15:00:00,154.79,153.95,154.15,1269214.6752611,4032,712467.9201451,"ETHUSDT"
2019-04-29 16:00:00,157.38,154.08,156.29,2460884.9612735,6258,1304889.3535672,"ETHUSDT"
2019-04-29 17:00:00,157.27,156.12,156.19,1193941.068779,3141,664574.4938243,"ETHUSDT"
2019-04-29 18:00:00,156.28,155.01,155.65,1774068.8476979,4205,945394.752837,"ETHUSDT"
2019-04-29 19:00:00,155.7,154.63,155.17,1033179.9883091,3244,477546.4460615,"ETHUSDT"
2019-04-29 20:00:00,155.52,154.26,154.36,796449.4104909,3129,369749.3960226,"ETHUSDT"
2019-04-29 21:00:00,154.89,154.15,154.62,1027766.733862,2815,296866.7288763,"ETHUSDT"
